alert_id,source_system,device_name,device_identifier,organization_name,network_name,alert_type,severity,alert_message,occurred_at,ingestion_time,alert_category,alert_hour,alert_day,severity_score,device_alert_count
0c34435ea34886a0ac7dd8ede9bb542b,NCentral,AmesUtility,10.0.4.6,Wyffels,,Agent Status,Info,Agent check-in interval: 0.00 sec,2025-11-25 14:30:21.000000,2026-03-14 17:06:35.420846,Other,14,2025-11-25,1.0,93
38c562957966efd0779e914a45996f42,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 16.81 GB
Used Physical Memory: 15.29 GB
Free Physical Memory: 1.52 GB
Physical Memory Usage: 90.96 %
Total Virtual Memory: 22.32 GB
Used Virtual Memory: 17.97 GB
Free Virtual Memory: 4.35 GB
Virtual Memory Usage: 80.51 %
Top Process 1: RMClient (64 bit)
Top Process 2: MsMpEng (64 bit)
Top Process 3: SentinelAgent (64 bit)
Top Process 4: tomcat10 (64 bit)
Top Process 5: elasticsearch-service-x64 (64 bit)
PID of Process 1: 12518
PID of Process 2: 29419
PID of Process 3: 26628
PID of Process 4: 17029
PID of Process 5: 9813
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\SYSTEM
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
Physical Memory for Process 1: 1276.06 MB
Physical Memory for Process 2: 3896.47 MB
Physical Memory for Process 3: 1929.72 MB
Physical Memory for Process 4: 4636.78 MB
Physical Memory for Process 5: 3521.40 MB
Virtual Memory for Process 1: 553.12 MB
Virtual Memory for Process 2: 920.84 MB
Virtual Memory for Process 3: 731.22 MB
Virtual Memory for Process 4: 4185.21 MB
Virtual Memory for Process 5: 1012.37 MB",2025-11-25 14:32:25.000000,2026-03-14 17:06:35.421570,Other,14,2025-11-25,1.0,22
8d5af924508a3e51013fca27959269f7,NCentral,AmesUtility,10.0.4.6,Wyffels,,Agent Status,Info,Agent check-in interval: 0.00 sec,2025-11-25 14:36:01.000000,2026-03-14 17:06:35.422135,Other,14,2025-11-25,1.0,93
6692041e1bcb1419b30cce43195d0b61,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 20.77 GB
Used Physical Memory: 19.03 GB
Free Physical Memory: 1.74 GB
Physical Memory Usage: 91.62 %
Total Virtual Memory: 25.20 GB
Used Virtual Memory: 19.96 GB
Free Virtual Memory: 5.24 GB
Virtual Memory Usage: 79.21 %
Top Process 1: elasticsearch-service-x64 (64 bit)
Top Process 2: RMClient (64 bit)
Top Process 3: SentinelAgent (64 bit)
Top Process 4: tomcat10 (64 bit)
Top Process 5: MsMpEng (64 bit)
PID of Process 1: 8334
PID of Process 2: 25166
PID of Process 3: 26020
PID of Process 4: 2037
PID of Process 5: 18668
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\NETWORK SERVICE
User of Process 3: NT AUTHORITY\SYSTEM
User of Process 4: NT AUTHORITY\LOCAL SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
Physical Memory for Process 1: 1353.46 MB
Physical Memory for Process 2: 5076.17 MB
Physical Memory for Process 3: 3051.69 MB
Physical Memory for Process 4: 1999.43 MB
Physical Memory for Process 5: 5102.96 MB
Virtual Memory for Process 1: 2960.35 MB
Virtual Memory for Process 2: 1871.16 MB
Virtual Memory for Process 3: 3702.91 MB
Virtual Memory for Process 4: 5853.38 MB
Virtual Memory for Process 5: 1221.77 MB",2025-11-25 14:38:20.000000,2026-03-14 17:06:35.422677,Other,14,2025-11-25,1.0,22
707074026,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 236.33 GB
Disk space used: 229.24 GB
Disk free space: 7.09 GB
Disk Usage: 97.00 %",2025-11-25 14:41:52.000000,2026-03-14 17:06:35.423224,Disk Issue,14,2025-11-25,3.0,41
ae5602516cf31915bec325ad4a9573d6,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Info,"CPU Usage: 83.00 %
Top Process 1: WmiPrvSE
Top Process 2: MsMpEng
Top Process 3: agent
Top Process 4: TiWorker
Top Process 5: SentinelAgent
PID of Process 1: 12311
PID of Process 2: 17179
PID of Process 3: 10845
PID of Process 4: 6191
PID of Process 5: 17128
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\NETWORK SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\NETWORK SERVICE
CPU Usage for Process 1: 32.00 %
CPU Usage for Process 2: 20.00 %
CPU Usage for Process 3: 28.00 %
CPU Usage for Process 4: 7.00 %
CPU Usage for Process 5: 17.00 %",2025-11-25 14:42:48.000000,2026-03-14 17:06:35.423772,CPU Issue,14,2025-11-25,1.0,93
1273973924,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 274.77 GB
Disk space used: 263.78 GB
Disk free space: 10.99 GB
Disk Usage: 96.00 %",2025-11-25 14:45:06.000000,2026-03-14 17:06:35.424304,Disk Issue,14,2025-11-25,3.0,41
e460132c5fbc4c715f487cc30f1741a4,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 19.53 GB
Used Physical Memory: 17.45 GB
Free Physical Memory: 2.08 GB
Physical Memory Usage: 89.35 %
Total Virtual Memory: 24.63 GB
Used Virtual Memory: 21.00 GB
Free Virtual Memory: 3.63 GB
Virtual Memory Usage: 85.26 %
Top Process 1: elasticsearch-service-x64 (64 bit)
Top Process 2: MsMpEng (64 bit)
Top Process 3: SentinelAgent (64 bit)
Top Process 4: RMClient (64 bit)
Top Process 5: tomcat10 (64 bit)
PID of Process 1: 12549
PID of Process 2: 11596
PID of Process 3: 31428
PID of Process 4: 16916
PID of Process 5: 8376
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\NETWORK SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\NETWORK SERVICE
Physical Memory for Process 1: 3105.08 MB
Physical Memory for Process 2: 372.27 MB
Physical Memory for Process 3: 3299.03 MB
Physical Memory for Process 4: 671.06 MB
Physical Memory for Process 5: 3822.68 MB
Virtual Memory for Process 1: 4945.72 MB
Virtual Memory for Process 2: 5488.86 MB
Virtual Memory for Process 3: 5279.52 MB
Virtual Memory for Process 4: 5527.90 MB
Virtual Memory for Process 5: 3838.11 MB",2025-11-25 14:47:13.000000,2026-03-14 17:06:35.424916,Other,14,2025-11-25,1.0,22
55444b938d880bff0af9c3960c6f164c,NCentral,AmesUtility,10.0.4.6,Wyffels,,Connectivity,Info,"Packet Loss: 0.00 %
Time To Live: 124.00 Hops
Average Round Trip Time: 17.00 msec
DNS Resolution: True",2025-11-25 15:11:11.000000,2026-03-14 17:06:35.432898,Other,15,2025-11-25,1.0,93
1013323477,NCentral,GlacierVmProd2,10.10.6.6,Ambient Enterprises > Ambient Enterprises HCN (HAR),,CPU,Critical,"CPU Usage: 95.00 %
Top Process 1: SentinelAgent
Top Process 2: Rio
Top Process 3: MsMpEng
Top Process 4: AutomationManager.AgentService
Top Process 5: QBW
PID of Process 1: 14336
PID of Process 2: 18779
PID of Process 3: 29197
PID of Process 4: 2569
PID of Process 5: 30729
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\NETWORK SERVICE
User of Process 4: NT AUTHORITY\LOCAL SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
CPU Usage for Process 1: 25.00 %
CPU Usage for Process 2: 24.00 %
CPU Usage for Process 3: 13.00 %
CPU Usage for Process 4: 23.00 %
CPU Usage for Process 5: 19.00 %",2025-11-25 14:50:09.000000,2026-03-14 17:06:35.425652,CPU Issue,14,2025-11-25,3.0,38
183627a2a0f21aea99b6b020fcaeb426,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Info,"CPU Usage: 84.00 %
Top Process 1: WmiPrvSE
Top Process 2: agent
Top Process 3: SentinelStaticEngineScanner
Top Process 4: MsMpEng
Top Process 5: SentinelAgent
PID of Process 1: 23162
PID of Process 2: 15312
PID of Process 3: 30219
PID of Process 4: 23199
PID of Process 5: 2121
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\NETWORK SERVICE
User of Process 3: NT AUTHORITY\NETWORK SERVICE
User of Process 4: NT AUTHORITY\LOCAL SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
CPU Usage for Process 1: 10.00 %
CPU Usage for Process 2: 14.00 %
CPU Usage for Process 3: 18.00 %
CPU Usage for Process 4: 3.00 %
CPU Usage for Process 5: 31.00 %",2025-11-25 14:53:47.000000,2026-03-14 17:06:35.426672,CPU Issue,14,2025-11-25,1.0,93
1089765870,NCentral,NJ-EX01,192.168.1.85,Wedgewood Pharmacy,,Exchange Database 2016,Critical,"Database Page Fault Stalls: 0.00 Transactions/Second
Database cache Percent Hit: 0.00 %
Log Record Stalls : 0.00 Transactions/Second
Log Threads Waiting: 0",2025-11-25 14:54:56.000000,2026-03-14 17:06:35.427432,Other,14,2025-11-25,3.0,33
4013a13e1399b360900a59587370b389,NCentral,GlacierVmProd2,10.10.6.6,Ambient Enterprises > Ambient Enterprises HCN (HAR),,CPU,Info,"CPU Usage: 85.00 %
Top Process 1: SentinelStaticEngineScanner
Top Process 2: agent
Top Process 3: QBDBMgrN
Top Process 4: minionhost
Top Process 5: AutomationManager.AgentService
PID of Process 1: 8796
PID of Process 2: 1682
PID of Process 3: 8068
PID of Process 4: 17626
PID of Process 5: 12254
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\LOCAL SERVICE
User of Process 5: NT AUTHORITY\LOCAL SERVICE
CPU Usage for Process 1: 9.00 %
CPU Usage for Process 2: 40.00 %
CPU Usage for Process 3: 38.00 %
CPU Usage for Process 4: 19.00 %
CPU Usage for Process 5: 13.00 %",2025-11-25 14:58:37.000000,2026-03-14 17:06:35.428143,CPU Issue,14,2025-11-25,1.0,38
007daf3f5a289aa97483239e01dcb4a0,NCentral,AmesUtility,10.0.4.6,Wyffels,,Agent Status,Info,Agent check-in interval: 0.00 sec,2025-11-25 15:02:23.000000,2026-03-14 17:06:35.428847,Other,15,2025-11-25,1.0,93
4c96079c9926bde8ee521211d7356c3b,NCentral,GlacierVmProd2,10.10.6.6,Ambient Enterprises > Ambient Enterprises HCN (HAR),,CPU,Info,"CPU Usage: 80.00 %
Top Process 1: SentinelAgent
Top Process 2: MsMpEng
Top Process 3: AutomationManager.AgentService
Top Process 4: WmiPrvSE
Top Process 5: Rio
PID of Process 1: 12720
PID of Process 2: 4664
PID of Process 3: 30545
PID of Process 4: 28461
PID of Process 5: 4119
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\NETWORK SERVICE
CPU Usage for Process 1: 6.00 %
CPU Usage for Process 2: 21.00 %
CPU Usage for Process 3: 33.00 %
CPU Usage for Process 4: 36.00 %
CPU Usage for Process 5: 19.00 %",2025-11-25 15:04:30.000000,2026-03-14 17:06:35.429762,CPU Issue,15,2025-11-25,1.0,38
660649281,NCentral,LBTDC001,10.108.1.1,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5781
User (If Applicable): N/A
Computer: HOVDC004.hovensa.com
Event Description: Dynamic registration or deletion of one or more DNS records associated with DNS domain 'hovensa.com' failed.
Event Log Name: System
Event Log Type: warning
Event Log Date Time: 2025-11-25 16:08:36",2025-11-25 15:05:36.000000,2026-03-14 17:06:35.430343,Other,15,2025-11-25,3.0,33
1320550789,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Critical,"CPU Usage: 95.00 %
Top Process 1: MsMpEng
Top Process 2: Rio
Top Process 3: QBW
Top Process 4: SentinelAgent
Top Process 5: QBDBMgrN
PID of Process 1: 28420
PID of Process 2: 8550
PID of Process 3: 27704
PID of Process 4: 5512
PID of Process 5: 13144
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\LOCAL SERVICE
CPU Usage for Process 1: 37.00 %
CPU Usage for Process 2: 9.00 %
CPU Usage for Process 3: 28.00 %
CPU Usage for Process 4: 8.00 %
CPU Usage for Process 5: 20.00 %",2025-11-25 15:06:08.000000,2026-03-14 17:06:35.430852,CPU Issue,15,2025-11-25,3.0,93
a2ca5cd8adf4012f769a83f1f41ff168,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 24.85 GB
Used Physical Memory: 22.28 GB
Free Physical Memory: 2.57 GB
Physical Memory Usage: 89.66 %
Total Virtual Memory: 32.48 GB
Used Virtual Memory: 27.58 GB
Free Virtual Memory: 4.90 GB
Virtual Memory Usage: 84.91 %
Top Process 1: RMClient (64 bit)
Top Process 2: MsMpEng (64 bit)
Top Process 3: elasticsearch-service-x64 (64 bit)
Top Process 4: tomcat10 (64 bit)
Top Process 5: SentinelAgent (64 bit)
PID of Process 1: 2638
PID of Process 2: 13847
PID of Process 3: 4237
PID of Process 4: 23404
PID of Process 5: 14341
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\NETWORK SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
Physical Memory for Process 1: 1188.44 MB
Physical Memory for Process 2: 3037.98 MB
Physical Memory for Process 3: 4047.70 MB
Physical Memory for Process 4: 1310.37 MB
Physical Memory for Process 5: 2304.92 MB
Virtual Memory for Process 1: 1100.95 MB
Virtual Memory for Process 2: 4753.40 MB
Virtual Memory for Process 3: 6154.45 MB
Virtual Memory for Process 4: 3224.57 MB
Virtual Memory for Process 5: 5442.34 MB",2025-11-25 15:09:25.000000,2026-03-14 17:06:35.431384,Other,15,2025-11-25,1.0,22
600b103d03b0a8a8f505519d36a494ab,NCentral,AmesUtility,10.0.4.6,Wyffels,,Agent Status,Info,Agent check-in interval: 0.00 sec,2025-11-25 15:45:53.000000,2026-03-14 17:06:35.441717,Other,15,2025-11-25,1.0,93
5c330d07b9f61eeba61e2adf3836125c,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Info,"CPU Usage: 85.00 %
Top Process 1: AutomationManager.AgentService
Top Process 2: WmiPrvSE
Top Process 3: MsMpEng
Top Process 4: minionhost
Top Process 5: agent
PID of Process 1: 11225
PID of Process 2: 8584
PID of Process 3: 18080
PID of Process 4: 28600
PID of Process 5: 15922
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\NETWORK SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\LOCAL SERVICE
CPU Usage for Process 1: 22.00 %
CPU Usage for Process 2: 31.00 %
CPU Usage for Process 3: 23.00 %
CPU Usage for Process 4: 25.00 %
CPU Usage for Process 5: 9.00 %",2025-11-25 15:14:42.000000,2026-03-14 17:06:35.433644,CPU Issue,15,2025-11-25,1.0,93
1146974309,NCentral,HOVDC005,10.108.6.37,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: Microsoft-Windows-ActiveDirectory_DomainService
Category: LDAP Interface
Event ID: 1216
User (If Applicable): N/A
Computer: HOVDC005.hovensa.com
Event Description: Internal event: An LDAP client connection was closed because of an error.

Client IP:
127.0.0.1:57310

Additional Data
Error value:
1236 The network connection was aborted by the local system.
Event Log Name: Directory Service
Event Log Type: warning
Event Log Date Time: 2025-11-25 17:23:20",2025-11-25 15:16:20.000000,2026-03-14 17:06:35.434536,Other,15,2025-11-25,3.0,36
920089468,NCentral,GlacierVmProd2,10.10.6.6,Ambient Enterprises > Ambient Enterprises HCN (HAR),,CPU,Critical,"CPU Usage: 99.00 %
Top Process 1: SentinelAgent
Top Process 2: QBDBMgrN
Top Process 3: WmiPrvSE
Top Process 4: Rio
Top Process 5: SentinelStaticEngineScanner
PID of Process 1: 18936
PID of Process 2: 15764
PID of Process 3: 11110
PID of Process 4: 23545
PID of Process 5: 7943
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\SYSTEM
CPU Usage for Process 1: 23.00 %
CPU Usage for Process 2: 11.00 %
CPU Usage for Process 3: 25.00 %
CPU Usage for Process 4: 25.00 %
CPU Usage for Process 5: 27.00 %",2025-11-25 15:19:39.000000,2026-03-14 17:06:35.435439,CPU Issue,15,2025-11-25,3.0,38
3f1e78c4df14d800fd5fb9f8e2c9b8db,NCentral,GlacierVmProd2,10.10.6.6,Ambient Enterprises > Ambient Enterprises HCN (HAR),,CPU,Info,"CPU Usage: 81.00 %
Top Process 1: QBW
Top Process 2: SentinelAgent
Top Process 3: MsMpEng
Top Process 4: WmiPrvSE
Top Process 5: SentinelStaticEngineScanner
PID of Process 1: 31911
PID of Process 2: 29401
PID of Process 3: 3786
PID of Process 4: 1595
PID of Process 5: 1772
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\SYSTEM
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\LOCAL SERVICE
CPU Usage for Process 1: 28.00 %
CPU Usage for Process 2: 17.00 %
CPU Usage for Process 3: 23.00 %
CPU Usage for Process 4: 21.00 %
CPU Usage for Process 5: 15.00 %",2025-11-25 15:22:45.000000,2026-03-14 17:06:35.436299,CPU Issue,15,2025-11-25,1.0,38
1061318681,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 370.13 GB
Disk space used: 336.82 GB
Disk free space: 33.31 GB
Disk Usage: 91.00 %",2025-11-25 15:24:38.000000,2026-03-14 17:06:35.436961,Disk Issue,15,2025-11-25,3.0,41
1028473042,NCentral,HOVDC005,10.108.6.37,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5781
User (If Applicable): N/A
Computer: HOVDC004.hovensa.com
Event Description: Dynamic registration or deletion of one or more DNS records associated with DNS domain 'hovensa.com' failed.
Event Log Name: System
Event Log Type: warning
Event Log Date Time: 2025-11-25 16:35:10",2025-11-25 15:28:10.000000,2026-03-14 17:06:35.437710,Other,15,2025-11-25,3.0,36
b3dc85dbf118f0028bf8a4da3f9c11c4,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Info,"CPU Usage: 87.00 %
Top Process 1: SentinelStaticEngineScanner
Top Process 2: minionhost
Top Process 3: Rio
Top Process 4: QBDBMgrN
Top Process 5: AutomationManager.AgentService
PID of Process 1: 19582
PID of Process 2: 12164
PID of Process 3: 9348
PID of Process 4: 6210
PID of Process 5: 18005
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\NETWORK SERVICE
User of Process 3: NT AUTHORITY\SYSTEM
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\SYSTEM
CPU Usage for Process 1: 24.00 %
CPU Usage for Process 2: 40.00 %
CPU Usage for Process 3: 20.00 %
CPU Usage for Process 4: 31.00 %
CPU Usage for Process 5: 12.00 %",2025-11-25 15:31:24.000000,2026-03-14 17:06:35.438599,CPU Issue,15,2025-11-25,1.0,93
1070225914,NCentral,NJ-EX01,192.168.1.85,Wedgewood Pharmacy,,Exchange Database 2016,Critical,"Database Page Fault Stalls: 0.00 Transactions/Second
Database cache Percent Hit: 0.00 %
Log Record Stalls : 0.00 Transactions/Second
Log Threads Waiting: 0",2025-11-25 15:35:15.000000,2026-03-14 17:06:35.439234,Other,15,2025-11-25,3.0,33
1390167273,NCentral,NJ-EX01,192.168.1.85,Wedgewood Pharmacy,,Exchange Database 2016,Critical,"Database Page Fault Stalls: 0.00 Transactions/Second
Database cache Percent Hit: 0.00 %
Log Record Stalls : 0.00 Transactions/Second
Log Threads Waiting: 0",2025-11-25 15:37:09.000000,2026-03-14 17:06:35.439749,Other,15,2025-11-25,3.0,33
974433756,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 387.18 GB
Disk space used: 371.69 GB
Disk free space: 15.49 GB
Disk Usage: 96.00 %",2025-11-25 15:40:22.000000,2026-03-14 17:06:35.440250,Disk Issue,15,2025-11-25,3.0,41
1324642825,NCentral,NJ-EX01,192.168.1.85,Wedgewood Pharmacy,,Exchange Database 2016,Critical,"Database Page Fault Stalls: 0.00 Transactions/Second
Database cache Percent Hit: 0.00 %
Log Record Stalls : 0.00 Transactions/Second
Log Threads Waiting: 0",2025-11-25 15:40:59.000000,2026-03-14 17:06:35.440717,Other,15,2025-11-25,3.0,33
1344464048,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 481.02 GB
Disk space used: 437.73 GB
Disk free space: 43.29 GB
Disk Usage: 91.00 %",2025-11-25 15:42:18.000000,2026-03-14 17:06:35.441212,Disk Issue,15,2025-11-25,3.0,41
827309815,NCentral,NJ-EX01,192.168.1.85,Wedgewood Pharmacy,,Exchange Database 2016,Critical,"Database Page Fault Stalls: 0.00 Transactions/Second
Database cache Percent Hit: 0.00 %
Log Record Stalls : 0.00 Transactions/Second
Log Threads Waiting: 0",2025-11-25 15:46:39.000000,2026-03-14 17:06:35.442378,Other,15,2025-11-25,3.0,33
ee16284e70e64674addac820a8853e00,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 16.41 GB
Used Physical Memory: 14.59 GB
Free Physical Memory: 1.82 GB
Physical Memory Usage: 88.91 %
Total Virtual Memory: 20.30 GB
Used Virtual Memory: 16.31 GB
Free Virtual Memory: 3.99 GB
Virtual Memory Usage: 80.34 %
Top Process 1: RMClient (64 bit)
Top Process 2: SentinelAgent (64 bit)
Top Process 3: tomcat10 (64 bit)
Top Process 4: MsMpEng (64 bit)
Top Process 5: elasticsearch-service-x64 (64 bit)
PID of Process 1: 27173
PID of Process 2: 27813
PID of Process 3: 9940
PID of Process 4: 31188
PID of Process 5: 16778
User of Process 1: NT AUTHORITY\LOCAL SERVICE
User of Process 2: NT AUTHORITY\NETWORK SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\LOCAL SERVICE
Physical Memory for Process 1: 4116.00 MB
Physical Memory for Process 2: 1762.59 MB
Physical Memory for Process 3: 5150.37 MB
Physical Memory for Process 4: 674.31 MB
Physical Memory for Process 5: 4153.13 MB
Virtual Memory for Process 1: 3003.25 MB
Virtual Memory for Process 2: 4138.75 MB
Virtual Memory for Process 3: 5926.04 MB
Virtual Memory for Process 4: 1730.04 MB
Virtual Memory for Process 5: 3555.36 MB",2025-11-25 15:48:17.000000,2026-03-14 17:06:35.442951,Other,15,2025-11-25,1.0,22
687891214,NCentral,HOVDC005,10.108.6.37,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5805
User (If Applicable): N/A
Computer: LBTDC001.LBTERMINALS.COM
Event Description: The session setup from the computer LBCTXVDI5 failed to authenticate. The following error occurred: Access is denied.
Event Log Name: System
Event Log Type: error
Event Log Date Time: 2025-11-25 17:49:52",2025-11-25 16:38:52.000000,2026-03-14 17:06:35.458309,Other,16,2025-11-25,3.0,36
1295665893,NCentral,LBTAMAG01,10.108.6.90,Ocean Point Terminals (LTB),,Disk,Critical,"Total disk size: 165.02 GB
Disk space used: 158.42 GB
Disk free space: 6.60 GB
Disk Usage: 96.00 %",2025-11-25 16:40:05.000000,2026-03-14 17:06:35.458767,Disk Issue,16,2025-11-25,3.0,41
d0db106621a7caa16711cf57a71c4ce9,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 16.72 GB
Used Physical Memory: 14.78 GB
Free Physical Memory: 1.94 GB
Physical Memory Usage: 88.40 %
Total Virtual Memory: 22.86 GB
Used Virtual Memory: 18.53 GB
Free Virtual Memory: 4.33 GB
Virtual Memory Usage: 81.06 %
Top Process 1: elasticsearch-service-x64 (64 bit)
Top Process 2: MsMpEng (64 bit)
Top Process 3: tomcat10 (64 bit)
Top Process 4: RMClient (64 bit)
Top Process 5: SentinelAgent (64 bit)
PID of Process 1: 20318
PID of Process 2: 27415
PID of Process 3: 13351
PID of Process 4: 24773
PID of Process 5: 29102
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\SYSTEM
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\NETWORK SERVICE
User of Process 5: NT AUTHORITY\LOCAL SERVICE
Physical Memory for Process 1: 1894.83 MB
Physical Memory for Process 2: 4353.05 MB
Physical Memory for Process 3: 2266.41 MB
Physical Memory for Process 4: 3477.01 MB
Physical Memory for Process 5: 4566.29 MB
Virtual Memory for Process 1: 3180.92 MB
Virtual Memory for Process 2: 1832.47 MB
Virtual Memory for Process 3: 475.35 MB
Virtual Memory for Process 4: 6098.17 MB
Virtual Memory for Process 5: 6179.57 MB",2025-11-25 15:49:12.000000,2026-03-14 17:06:35.443606,Other,15,2025-11-25,1.0,22
796345398,NCentral,LBTDC001,10.108.1.1,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5807
User (If Applicable): N/A
Computer: LBTDC001.LBTERMINALS.COM
Event Description: During the past 4.10 hours there have been 3 connections to this Domain Controller from client machines whose IP addresses don't map to any of the existing sites in the enterprise. Those clients, therefore, have undefined sites and may connect to any Domain Controller including those that are in far distant locations from the clients.
Event Log Name: System
Event Log Type: warning
Event Log Date Time: 2025-11-25 17:15:26",2025-11-25 15:51:26.000000,2026-03-14 17:06:35.444100,Other,15,2025-11-25,3.0,33
